CityId,DistrictId,CityName,DistrictName,WheatAreaDefault,WheatProfitDefault,WheatYieldDefault,BarleyAreaDefault,BarleyProfitDefault,BarleyYieldDefault,OatAreaDefault,OatProfitDefault,OatYieldDefault,CottonAreaDefault,CottonProfitDefault,CottonYieldDefault,SoybeanAreaDefault,SoybeanProfitDefault,SoybeanYieldDefault,TomatoAreaDefault,TomatoProfitDefault,TomatoYieldDefault,CanolaAreaDefault,CanolaProfitDefault,CanolaYieldDefault,PotatoAreaDefault,PotatoProfitDefault,PotatoYieldDefault,SugarbeetAreaDefault,SugarbeetProfitDefault,SugarbeetYieldDefault,OnionAreaDefault,OnionProfitDefault,OnionYieldDefault,BeanAreaDefault,BeanProfitDefault,BeanYieldDefault,LentilAreaDefault,LentilProfitDefault,LentilYieldDefault,ChickpeaAreaDefault,ChickpeaProfitDefault,ChickpeaYieldDefault,PeanutAreaDefault,PeanutProfitDefault,PeanutYieldDefault,RiceAreaDefault,RiceProfitDefault,RiceYieldDefault,CornAreaDefault,CornProfitDefault,CornYieldDefault,SunflowerAreaDefault,SunflowerProfitDefault,SunflowerYieldDefault
77,818,YALOVA,MERKEZ,6840,-1340503,1997280,8830,-3030456,2339950,4220,-754114,1173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,819,BOLU,DÖRTDİVAN,16000,-3135680,4672000,2580,-885456,683700,30,-5361,8340,0,0,0,0,0,0,0,0,0,0,0,0,2920,4714924,10260880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,820,ÇANKIRI,MERKEZ,233960,-45851481,68316320,65590,-22510488,17381350,1460,-260902,405880,0,0,0,0,0,0,0,0,0,0,0,0,260,419822,913640,3170,988628,21701820,130,772668,432770,210,180680,56910,0,0,0,42270,262074,5199210,0,0,0,7820,6627841,6115240,0,0,0,1560,1365499,455520
54,821,SAKARYA,SAPANCA,230,-45075,67160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-19201,244660,0,0,0
52,822,ORDU,KABATAŞ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,823,GÜMÜŞHANE,MERKEZ,12310,-2412514,3594520,3240,-1111968,858600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960,8008912,17429440,0,0,0,0,0,0,3090,2658574,837390,0,0,0,0,0,0,0,0,0,0,0,0,10,-739,9410,0,0,0
41,824,KOCAELİ,KARAMÜRSEL,11090,-2173418,3238280,9220,-3164304,2443300,2860,-511082,795080,0,0,0,0,0,0,260,-59605,1883440,0,0,0,30,48441,105420,0,0,0,10,59436,33290,360,309737,97560,0,0,0,80,496,9840,0,0,0,0,0,0,160,-11816,150560,420,367634,122640
18,825,ÇANKIRI,KORGUN,1000,-195980,292000,2290,-785928,606850,0,0,0,0,0,0,0,0,0,80,-18340,579520,0,0,0,170,274499,597380,0,0,0,0,0,0,110,94642,29810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,826,YALOVA,ÇİFTLİKKÖY,10260,-2010755,2995920,6100,-2093520,1616500,2640,-471768,733920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,1470538,490560
54,827,SAKARYA,ARİFİYE,60,-11759,17520,70,-24024,18550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,21831,479220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16460,-1215571,15488860,0,0,0
41,828,KOCAELİ,GÖLCÜK,1500,-293970,438000,70,-24024,18550,320,-57184,88960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,94642,29810,0,0,0,0,0,0,0,0,0,0,0,0,540,-39879,508140,0,0,0
41,829,KOCAELİ,BAŞİSKELE,960,-188141,280320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,118872,66580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-155085,1976100,0,0,0
19,830,ÇORUM,BAYAT,45570,-8930809,13306440,63530,-21803496,16835450,180,-32166,50040,0,0,0,0,0,0,670,-153598,4853480,0,0,0,300,484410,1054200,0,0,0,0,0,0,0,0,0,0,0,0,1790,11098,220170,0,0,0,8970,7602524,7014540,300,-22155,282300,30470,26671000,8897240
19,831,ÇORUM,OĞUZLAR,5110,-1001458,1492120,810,-277992,214650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60227,18970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,832,ÇORUM,LÂÇİN,28870,-5657943,8430040,5960,-2045472,1579400,90,-16083,25020,0,0,0,0,0,0,60,-13755,434640,0,0,0,60,96882,210840,0,0,0,90,534924,299610,60,51623,16260,0,0,0,100,620,12300,0,0,0,1740,1474737,1360680,0,0,0,340,297609,99280
28,833,GİRESUN,DERELİ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,834,ÇANKIRI,YAPRAKLI,31500,-6173370,9198000,6590,-2261688,1746350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,516704,1124480,0,0,0,20,118872,66580,100,86038,27100,0,0,0,210,1302,25830,0,0,0,0,0,0,0,0,0,0,0,0
77,835,YALOVA,ALTINOVA,5940,-1164121,1734480,2530,-868296,670450,1380,-246606,383640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-2216,28230,360,315115,105120
54,836,SAKARYA,ERENLER,960,-188141,280320,380,-130416,100700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,258352,562240,970,302514,6640620,60,356616,199740,110,94642,29810,0,0,0,0,0,0,0,0,0,0,0,0,36880,-2723588,34704080,40,35013,11680
5,837,AMASYA,MERKEZ,200900,-39372382,58662800,69720,-23927904,18475800,490,-87563,136220,0,0,0,60,-18272,26520,300,-68775,2173200,0,0,0,5540,8945438,19467560,9390,2928459,64283940,15160,90104976,50467640,220,189284,59620,0,0,0,2790,17298,343170,0,0,0,0,0,0,14910,-1101104,14030310,18370,16079628,5364040
29,839,GÜMÜŞHANE,KÜRTÜN,3980,-780000,1162160,2210,-758472,585650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1550112,3373440,0,0,0,0,0,0,1190,1023852,322490,0,0,0,0,0,0,0,0,0,0,0,0,620,-45787,583420,0,0,0
25,840,ERZURUM,UZUNDERE,160,-31357,46720,40,-13728,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,841,KOCAELİ,KARTEPE,7230,-1416935,2111160,2720,-933504,720800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,86038,27100,0,0,0,0,0,0,0,0,0,0,0,0,7300,-539105,6869300,0,0,0
10,842,BALIKESİR,MARMARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,843,ORDU,KORGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,844,BOLU,YENİÇAĞA,10500,-2057790,3066000,1600,-549120,424000,120,-21444,33360,0,0,0,0,0,0,0,0,0,0,0,0,210,339087,737940,0,0,0,0,0,0,0,0,0,0,0,0,40,248,4920,0,0,0,0,0,0,0,0,0,0,0,0
5,845,AMASYA,HAMAMÖZÜ,13960,-2735881,4076320,3420,-1173744,906300,360,-64332,100080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,93561,2053800,260,1545336,865540,60,51623,16260,0,0,0,320,1984,39360,0,0,0,0,0,0,30,-2216,28230,0,0,0
81,846,DÜZCE,GÖLYAKA,1320,-258694,385440,320,-109824,84800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,193764,421680,300,93561,2053800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,-377374,4808510,0,0,0
61,847,TRABZON,ÇAYKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,848,AMASYA,SULUOVA,96020,-18818000,28037840,13190,-4526808,3495350,60,-10722,16680,0,0,0,0,0,0,0,0,0,0,0,0,860,1388642,3022040,7230,2254820,49496580,9690,57593484,32258010,220,189284,59620,0,0,0,1170,7254,143910,0,0,0,0,0,0,21460,-1584821,20193860,5300,4639196,1547600
19,849,ÇORUM,DODURGA,10290,-2016634,3004680,4130,-1417416,1094450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,1805282,1665660,0,0,0,0,0,0
28,850,GİRESUN,DOĞANKENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,851,BOLU,GEREDE,31180,-6110656,9104560,12600,-4324320,3339000,290,-51823,80620,0,0,0,0,0,0,0,0,0,0,0,0,300,484410,1054200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,852,SAKARYA,AKYAZI,1230,-241055,359160,1010,-346632,267650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,417906,9173640,30,178308,99870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66930,-4942781,62981130,0,0,0
60,853,TOKAT,ERBAA,114660,-22471067,33480720,19480,-6685536,5162200,320,-57184,88960,0,0,0,0,0,0,1070,-245298,7751080,0,0,0,3020,4876394,10612280,830,258852,5682180,3910,23239476,13016390,1070,920607,289970,0,0,0,800,4960,98400,0,0,0,1070,906879,836740,2660,-196441,2503060,14940,13077281,4362480
81,854,DÜZCE,KAYNAŞLI,260,-50955,75920,70,-24024,18550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48441,105420,0,0,0,0,0,0,70,60227,18970,0,0,0,0,0,0,0,0,0,0,0,0,2530,-186841,2380730,0,0,0
52,855,ORDU,KABADÜZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,856,TRABZON,KÖPRÜBAŞI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,857,KOCAELİ,DARICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,859,TRABZON,DERNEKPAZARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,860,ORDU,GÜRGENTEPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,861,ORDU,ULUBEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,862,SAKARYA,SERDİVAN,820,-160704,239440,3860,-1324752,1022900,100,-17870,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,31187,684600,0,0,0,90,77434,24390,0,0,0,0,0,0,0,0,0,0,0,0,18930,-1397981,17813130,0,0,0
81,863,DÜZCE,GÜMÜŞOVA,2740,-536985,800080,260,-89232,68900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16147,35140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,-93790,1195070,0,0,0
28,864,GİRESUN,YAĞLIDERE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,865,ÇANKIRI,ATKARACALAR,39720,-7784326,11598240,960,-329472,254400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,3782,75030,0,0,0,0,0,0,0,0,0,0,0,0
52,866,ORDU,ÇATALPINAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,867,ORDU,AKKUŞ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,868,ERZURUM,İSPİR,6310,-1236634,1842520,4090,-1403688,1083850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,1065702,2319240,0,0,0,40,237744,133160,1260,1084079,341460,0,0,0,0,0,0,0,0,0,0,0,0,90,-6647,84690,0,0,0
28,869,GİRESUN,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,870,RİZE,İKİZDERE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,871,ERZURUM,OLTU,6040,-1183719,1763680,2840,-974688,752600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,1243319,2705780,0,0,0,0,0,0,100,86038,27100,0,0,0,0,0,0,0,0,0,0,0,0,220,-16247,207020,0,0,0
28,872,GİRESUN,GÜCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,873,KARS,SELİM,113330,-22210413,33092360,186000,-63835200,49290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,2260580,4919600,6800,2120716,46552800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,874,ORDU,ÇAMAŞ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,875,GİRESUN,BULANCAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,877,AMASYA,TAŞOVA,108410,-21246192,31655720,15990,-5487768,4237350,670,-119729,186260,0,0,0,0,0,0,530,-121503,3839320,0,0,0,60,96882,210840,230,71730,1574580,3300,19613880,10985700,1170,1006645,317070,0,0,0,1010,6262,124230,0,0,0,1090,923830,852380,1790,-132192,1684390,6910,6048461,2017720
28,878,GİRESUN,PİRAZİZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,879,KOCAELİ,ÇAYIROVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,880,TRABZON,MAÇKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,881,ÇANAKKALE,GELİBOLU,164790,-32295544,48118680,16200,-5559840,4293000,800,-142960,222400,0,0,0,0,0,0,10,-2293,72440,14390,4393267,4993330,0,0,0,0,0,0,380,2258568,1265020,1220,1049664,330620,0,0,0,700,4340,86100,0,0,0,5330,4517442,4168060,120,-8862,112920,84640,74087085,24714880
18,882,ÇANKIRI,KURŞUNLU,24670,-4834827,7203640,3560,-1221792,943400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,306793,667660,0,0,0,0,0,0,0,0,0,0,0,0,700,4340,86100,0,0,0,0,0,0,0,0,0,0,0,0
52,883,ORDU,KUMRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,884,ÇANKIRI,ÇERKEŞ,51440,-10081211,15020480,18130,-6222216,4804450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,452116,983920,0,0,0,0,0,0,10,8604,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,885,GİRESUN,ÇANAKÇI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,886,İSTANBUL,ADALAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,887,ORDU,GÜLYALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,888,DÜZCE,ÇİLİMLİ,1270,-248895,370840,260,-89232,68900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,152559,140760,4920,-363342,4629720,0,0,0
19,889,ÇORUM,İSKİLİP,94280,-18476994,27529760,28090,-9640488,7443850,1240,-221588,344720,0,0,0,0,0,0,420,-96285,3042480,0,0,0,1010,1630847,3549140,3540,1104020,24234840,160,950976,532640,160,137661,43360,0,0,0,910,5642,111930,0,0,0,5730,4856462,4480860,70,-5170,65870,10800,9453456,3153600
55,890,SAMSUN,LADİK,79300,-15541214,23155600,8880,-3047616,2353200,1010,-180487,280780,0,0,0,0,0,0,0,0,0,0,0,0,320,516704,1124480,1960,611265,13418160,0,0,0,1470,1264759,398370,0,0,0,0,0,0,0,0,0,0,0,0,930,-68681,875130,10170,8902004,2969640
41,891,KOCAELİ,DİLOVASI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,892,TRABZON,DÜZKÖY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,893,GİRESUN,ESPİYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,895,GİRESUN,KEŞAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,897,BOLU,MERKEZ,72010,-14112520,21026920,37920,-13014144,10048800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21580,34845226,75832120,0,0,0,0,0,0,100,86038,27100,0,0,0,0,0,0,0,0,0,0,0,0,3870,-285800,3641670,0,0,0
54,898,SAKARYA,HENDEK,810,-158744,236520,270,-92664,71550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6237,136920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26220,-1936347,24673020,0,0,0
61,899,TRABZON,HAYRAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,900,TRABZON,SÜRMENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,901,DÜZCE,CUMAYERİ,400,-78392,116800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,-29540,376400,0,0,0
61,902,TRABZON,TONYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,903,AMASYA,MERZİFON,168900,-33101022,49318800,51370,-17630184,13613050,910,-162617,252980,0,0,0,0,0,0,0,0,0,0,0,0,410,662027,1440740,16900,5270603,115697400,16620,98782632,55327980,280,240906,75880,0,0,0,2060,12772,253380,0,0,0,0,0,0,6480,-478548,6097680,65880,57666082,19236960
54,904,SAKARYA,ADAPAZARI,17710,-3470806,5171320,6010,-2062632,1592650,260,-46462,72280,0,0,0,0,0,0,0,0,0,0,0,0,670,1081849,2354380,3230,1007340,22112580,10,59436,33290,40,34415,10840,0,0,0,0,0,0,0,0,0,0,0,0,76600,-5656910,72080600,7860,6880015,2295120
52,905,ORDU,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,906,TRABZON,ŞALPAZARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,908,ERZURUM,ŞENKAYA,19800,-3880404,5781600,3120,-1070784,826800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64588,140560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,909,TRABZON,ARAKLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,910,DÜZCE,MERKEZ,8160,-1599197,2382720,2020,-693264,535300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48441,105420,260,81086,1779960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,1178095,1086980,35890,-2650477,33772490,0,0,0
61,911,TRABZON,ARSİN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,912,ÇANKIRI,ILGAZ,6870,-1346383,2006040,230,-78936,60950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32294,70280,0,0,0,0,0,0,270,232303,73170,0,0,0,140,868,17220,0,0,0,610,517006,477020,0,0,0,0,0,0
61,913,TRABZON,YOMRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,914,BOLU,MENGEN,9360,-1834373,2733120,1140,-391248,302100,160,-28592,44480,0,0,0,0,0,0,0,0,0,0,0,0,270,435969,948780,0,0,0,0,0,0,110,94642,29810,0,0,0,0,0,0,0,0,0,0,0,0,60,-4431,56460,0,0,0
41,915,KOCAELİ,İZMİT,25630,-5022967,7483960,23610,-8102952,6256650,830,-148321,230740,0,0,0,0,0,0,0,0,0,0,0,0,10,16147,35140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380,-471163,6003580,3180,2783518,928560
59,916,TEKİRDAĞ,ŞARKÖY,39580,-7756888,11557360,5470,-1877304,1449550,800,-142960,222400,0,0,0,0,0,0,30,-6877,217320,2990,912847,1037530,30,48441,105420,0,0,0,130,772668,432770,40,34415,10840,0,0,0,160,992,19680,0,0,0,0,0,0,80,-5908,75280,22260,19484623,6499920
54,917,SAKARYA,SÖĞÜTLÜ,1960,-384121,572320,2090,-717288,553850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16147,35140,2380,742251,16293480,40,237744,133160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39500,-2917075,37169500,2260,1978223,659920
52,918,ORDU,ÇAYBAŞI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,919,KARABÜK,ESKİPAZAR,26530,-5199349,7746760,5330,-1829256,1412450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32294,70280,0,0,0,10,59436,33290,190,163472,51490,0,0,0,180,1116,22140,0,0,0,0,0,0,10,-739,9410,0,0,0
36,920,KARS,MERKEZ,162570,-31860469,47470440,460220,-157947504,121958300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,500557,1089340,11020,3436807,75442920,0,0,0,0,0,0,0,0,0,70,434,8610,0,0,0,0,0,0,0,0,0,0,0,0
5,921,AMASYA,GÜMÜŞHACIKÖY,64200,-12581916,18746400,5340,-1832688,1415100,170,-30379,47260,0,0,0,0,0,0,110,-25217,796840,0,0,0,170,274499,597380,6820,2126953,46689720,8860,52660296,29494940,80,68830,21680,0,0,0,290,1798,35670,0,0,0,0,0,0,0,0,0,5230,4577924,1527160
53,922,RİZE,KALKANDERE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
